filename,width,height,class,xmin,ymin,xmax,ymax
20220521_150638.jpg,360,480,kertas,107,215,178,285
20220521_150639(0).jpg,360,480,kertas,28,277,104,344
20220521_150639(0).jpg,360,480,plastik,152,33,360,178
20220521_150639.jpg,360,480,plastik,165,40,360,201
20220521_150639.jpg,360,480,kertas,15,288,95,355
20220521_150640.jpg,360,480,kertas,57,268,125,332
20220521_150640.jpg,360,480,plastik,174,37,360,170
20220521_150642(0).jpg,360,480,kertas,40,338,125,409
20220521_150642(0).jpg,360,480,plastik,192,109,360,258
20220521_150642.jpg,360,480,plastik,173,74,360,226
20220521_150642.jpg,360,480,kertas,30,320,113,380
20220521_150642.jpg,360,480,kardus,208,213,360,328
20220521_150642.jpg,360,480,kardus,214,291,360,415
20220521_150642.jpg,360,480,kardus,24,382,84,438
20220521_150643(0).jpg,360,480,kardus,20,310,87,380
20220521_150643(0).jpg,360,480,kardus,228,245,360,344
20220521_150643(0).jpg,360,480,kardus,214,143,360,271
20220521_150643(0).jpg,360,480,plastik,169,10,360,150
20220521_150643(0).jpg,360,480,kertas,41,253,116,312
20220521_150643.jpg,360,480,kertas,29,325,109,385
20220521_150643.jpg,360,480,plastik,176,81,360,233
20220521_150643.jpg,360,480,kardus,215,225,360,338
20220521_150643.jpg,360,480,kardus,227,289,360,410
20220521_150643.jpg,360,480,kardus,20,393,84,447
20220521_150644(0).jpg,360,480,kardus,33,246,105,316
20220521_150644(0).jpg,360,480,kardus,223,178,360,289
20220521_150644(0).jpg,360,480,kardus,228,82,360,207
20220521_150644(0).jpg,360,480,plastik,202,1,360,80
20220521_150644(0).jpg,360,480,kertas,48,193,128,254
20220521_150644.jpg,360,480,kertas,53,193,124,258
20220521_150644.jpg,360,480,kardus,35,252,101,318
20220521_150644.jpg,360,480,kardus,226,175,360,297
20220521_150644.jpg,360,480,kardus,218,78,360,211
20220521_150644.jpg,360,480,plastik,192,1,360,80
20220521_150645.jpg,360,480,kertas,60,108,137,186
20220521_150645.jpg,360,480,kardus,43,180,112,245
20220521_150645.jpg,360,480,kardus,235,104,360,229
20220521_150645.jpg,360,480,kardus,236,1,360,141
20220521_150646.jpg,360,480,kardus,178,101,244,190
20220521_150646.jpg,360,480,kertas,195,33,286,112
20220521_150647.jpg,360,480,kertas,73,25,170,102
20220521_150647.jpg,360,480,kardus,62,92,163,176
20220521_150648(0).jpg,360,480,kertas,80,81,162,146
20220521_150648(0).jpg,360,480,kardus,68,150,137,211
20220521_150700.jpg,640,480,kertas,335,283,375,319
20220521_150702.jpg,640,480,kertas,314,153,382,218
20220521_150703.jpg,640,480,kertas,346,118,398,176
20220521_150705(0).jpg,640,480,kertas,453,164,532,238
20220521_150705.jpg,640,480,kertas,402,140,455,206
20220521_150706.jpg,640,480,kertas,471,201,527,264
20220521_150707.jpg,640,480,kertas,450,272,509,330
20220521_150708.jpg,640,480,kertas,344,370,406,432
20220521_150710(0).jpg,640,480,kertas,208,378,270,445
20220521_150711.jpg,640,480,kertas,170,358,231,424
20220521_150712(0).jpg,640,480,kertas,143,289,196,356
20220521_150712.jpg,640,480,kertas,155,301,208,366
20220521_150713(0).jpg,640,480,kertas,139,245,194,306
20220521_150713.jpg,640,480,kertas,142,276,196,333
20220521_150714.jpg,640,480,kertas,151,203,205,269
20220521_150715.jpg,640,480,kertas,168,193,211,223
20220521_150717(0).jpg,360,480,kertas,205,296,260,354
20220521_150720.jpg,360,480,kertas,90,176,150,224
20220521_150735.jpg,360,480,kertas,162,313,285,410
20220521_150738.jpg,360,480,kertas,24,313,150,404
20220521_150739.jpg,360,480,kertas,160,110,276,191
20220521_150740.jpg,360,480,kertas,140,108,256,190
20220521_150742(0).jpg,360,480,kertas,166,175,295,253
20220521_150742.jpg,360,480,kertas,55,74,182,165
20220521_150743.jpg,360,480,kertas,234,157,360,235
20220521_150744.jpg,360,480,kertas,212,65,343,155
20220521_150745.jpg,360,480,kertas,178,160,302,243
20220521_150746(0).jpg,360,480,kertas,149,312,276,392
20220521_150746.jpg,360,480,kertas,201,278,324,359
20220521_150747.jpg,360,480,kertas,50,281,183,365
20220521_150748.jpg,360,480,kertas,14,208,149,291
20220521_150749.jpg,360,480,kertas,6,285,136,360
20220521_150750.jpg,360,480,kertas,6,341,136,423
20220521_150755.jpg,360,480,kertas,130,229,184,267
20220521_150756.jpg,360,480,kertas,172,196,254,241
20220521_150812(0).jpg,360,480,kertas,127,135,278,247
20220521_150812.jpg,360,480,kertas,48,223,186,370
2521.jpg,640,480,botolplastik,244,102,319,314
2522.jpg,640,480,botolplastik,245,104,322,312
2523.jpg,640,480,botolplastik,193,247,411,344
2525.jpg,640,480,botolplastik,245,103,323,316
2526.jpg,640,480,botolplastik,236,103,314,312
2551.jpg,640,480,botolplastik,221,233,417,342
2553.jpg,640,480,botolplastik,267,206,359,339
2554.jpg,640,480,botolplastik,244,104,321,315
2555.jpg,640,480,botolplastik,261,100,355,376
2556.jpg,640,480,botolplastik,261,101,358,380
2638.jpg,640,480,botolplastik,239,220,391,345
2639.jpg,640,480,botolplastik,245,104,327,314
2640.jpg,640,480,botolplastik,214,240,431,340
2641.jpg,640,480,botolplastik,233,106,311,316
2642.jpg,640,480,botolplastik,231,103,315,315
2643.jpg,640,480,botolplastik,202,204,373,312
3467.jpg,640,480,botolplastik,266,167,335,329
3468.jpg,640,480,botolplastik,266,166,333,332
3469.jpg,640,480,botolplastik,270,168,337,330
3470.jpg,640,480,botolplastik,266,165,334,328
3471.jpg,640,480,botolplastik,264,167,334,329
3472.jpg,640,480,botolplastik,272,167,340,331
3679920_9ba5fe0c-2a36-49b3-9338-3893e23ca2c2_1560_1560.jpg,480,480,kardus,144,147,380,478
3723.jpg,640,480,botolplastik,272,164,341,327
3724.jpg,640,480,botolplastik,271,162,338,325
3725.jpg,640,480,botolplastik,271,161,342,328
3727.jpg,640,480,botolplastik,272,161,338,329
423.jpg,640,480,botolplastik,227,106,304,322
424.jpg,640,480,botolplastik,252,106,329,320
425.jpg,640,480,botolplastik,227,107,303,322
427.jpg,640,480,botolplastik,253,106,328,318
516_corrected.jpg,640,480,botolplastik,274,99,364,379
565_corrected.jpg,640,480,botolplastik,274,100,365,382
637.jpg,640,480,botolplastik,273,98,365,380
639.jpg,640,480,botolplastik,237,99,310,306
640.jpg,640,480,botolplastik,181,217,362,325
986.jpg,640,480,botolplastik,274,102,364,377
987.jpg,640,480,botolplastik,169,235,372,317
988.jpg,640,480,botolplastik,240,100,333,381
989.jpg,640,480,botolplastik,260,104,349,374
990.jpg,640,480,botolplastik,239,105,315,318
991.jpg,640,480,botolplastik,223,213,354,348
"AluCan1,000.jpg",359,480,kaleng,153,77,241,156
"AluCan1,001.jpg",359,480,kaleng,199,143,293,213
"AluCan1,002.jpg",359,480,kaleng,169,260,265,329
"AluCan1,003.jpg",359,480,kaleng,139,325,236,395
"AluCan1,004.jpg",359,480,kaleng,63,356,160,428
"AluCan1,005.jpg",359,480,kaleng,113,274,172,356
"AluCan1,006.jpg",359,480,kaleng,50,211,115,292
"AluCan1,007.jpg",359,480,kaleng,25,134,94,218
"AluCan1,010.jpg",359,480,kaleng,231,197,299,292
"AluCan1,012.jpg",359,480,kaleng,148,299,219,398
"AluCan1,013.jpg",359,480,kaleng,205,315,279,422
"AluCan1,014.jpg",359,480,kaleng,52,329,132,437
"AluCan1,016.jpg",359,480,kaleng,193,162,280,234
"AluCan1,017.jpg",359,480,kaleng,238,267,327,352
"AluCan1,018.jpg",359,480,kaleng,231,331,324,422
"AluCan1,019.jpg",359,480,kaleng,157,294,243,383
"AluCan1,020.jpg",359,480,kaleng,64,284,159,380
"AluCan1,021.jpg",359,480,kaleng,75,194,170,281
"AluCan1,023.jpg",359,480,kaleng,164,81,261,164
"AluCan1,024.jpg",359,480,kaleng,36,74,138,163
"AluCan1,026.jpg",359,480,kaleng,133,186,226,270
"AluCan1,027.jpg",359,480,kaleng,168,269,263,360
"AluCan1,028.jpg",359,480,kaleng,219,278,317,370
"AluCan1,029.jpg",359,480,kaleng,188,145,265,219
"AluCan1,030.jpg",359,480,kaleng,240,152,325,231
"AluCan1,031.jpg",359,480,kaleng,243,246,326,327
"AluCan1,032.jpg",359,480,kaleng,243,365,331,460
"AluCan1,034.jpg",359,480,kaleng,115,308,196,396
"AluCan1,035.jpg",359,480,kaleng,58,187,143,274
"AluCan1,036.jpg",359,480,kaleng,103,119,186,208
"AluCan1,037.jpg",359,480,kaleng,173,115,260,206
"AluCan1,038.jpg",359,480,kaleng,212,58,311,158
"AluCan1,039.jpg",359,480,kaleng,31,32,128,135
"AluCan1,040.jpg",359,480,kaleng,141,248,210,319
"AluCan1,042.jpg",359,480,kaleng,23,218,95,293
"AluCan1,044.jpg",359,480,kaleng,144,114,212,194
"AluCan1,045.jpg",359,480,kaleng,206,138,287,231
"AluCan1,046.jpg",359,480,kaleng,205,205,296,301
"AluCan1,047.jpg",359,480,kaleng,208,292,291,382
"AluCan1,048.jpg",359,480,kaleng,165,307,243,396
"AluCan1,049.jpg",359,480,kaleng,118,234,197,319
"AluCan1,050.jpg",359,480,kaleng,133,136,215,228
"AluCan1,051.jpg",359,480,kaleng,145,78,230,174
"AluCan1,052.jpg",359,480,kaleng,111,102,194,196
"AluCan1,054.jpg",359,480,kaleng,35,190,116,276
"AluCan1,055.jpg",359,480,kaleng,53,248,133,335
"AluCan1,056.jpg",359,480,kaleng,64,302,145,391
"AluCan1,058.jpg",359,480,kaleng,219,268,304,356
"AluCan1,059.jpg",359,480,kaleng,256,230,351,320
"AluCan1,060.jpg",359,480,kaleng,226,341,326,443
"AluCan1,061.jpg",359,480,kaleng,235,31,327,130
"AluCan1,063.jpg",359,480,kaleng,42,60,129,158
AluCan101.jpg,512,384,kaleng,86,64,380,338
AluCan102.jpg,512,384,kaleng,156,73,366,280
AluCan109.jpg,512,384,kaleng,214,124,427,328
AluCan11.jpg,512,384,kaleng,145,75,427,353
AluCan114.jpg,359,480,kaleng,149,206,223,260
AluCan115.jpg,359,480,kaleng,128,176,207,229
AluCan116.jpg,359,480,kaleng,121,149,204,202
AluCan117.jpg,359,480,kaleng,69,86,158,149
AluCan118.jpg,359,480,kaleng,121,92,208,156
AluCan119.jpg,359,480,kaleng,165,90,255,160
AluCan120.jpg,359,480,kaleng,212,99,311,175
AluCan121.jpg,359,480,kaleng,215,149,309,218
AluCan122.jpg,359,480,kaleng,234,241,324,309
AluCan123.jpg,359,480,kaleng,213,321,303,390
AluCan124.jpg,359,480,kaleng,138,396,235,470
AluCan125.jpg,359,480,kaleng,66,351,168,422
AluCan127.jpg,359,480,kaleng,11,206,126,280
AluCan128.jpg,359,480,kaleng,22,163,147,244
AluCan129.jpg,359,480,kaleng,35,166,214,282
AluCan13.jpg,512,384,kaleng,129,47,356,272
AluCan130.jpg,359,480,kaleng,59,163,269,303
AluCan131.jpg,359,480,kaleng,148,159,263,238
AluCan132.jpg,359,480,kaleng,149,175,230,233
AluCan135.jpg,359,480,kaleng,172,128,265,197
AluCan136.jpg,359,480,kaleng,239,133,358,223
AluCan137.jpg,359,480,kaleng,215,140,332,228
AluCan138.jpg,359,480,kaleng,153,172,254,245
AluCan139.jpg,359,480,kaleng,115,196,212,259
AluCan140.jpg,359,480,kaleng,69,202,174,262
AluCan141.jpg,359,480,kaleng,68,214,184,279
AluCan142.jpg,359,480,kaleng,64,208,168,264
AluCan143.jpg,359,480,kaleng,121,188,207,234
AluCan144.jpg,359,480,kaleng,159,168,248,224
AluCan146.jpg,359,480,kaleng,159,150,270,213
AluCan147.jpg,359,480,kaleng,194,147,308,220
AluCan148.jpg,359,480,kaleng,200,205,306,273
AluCan152.jpg,359,480,kaleng,33,252,146,318
AluCan153.jpg,359,480,kaleng,24,156,141,226
AluCan155.jpg,359,480,kaleng,18,104,137,172
AluCan156.jpg,359,480,kaleng,52,96,195,179
AluCan157.jpg,359,480,kaleng,56,144,188,227
AluCan158.jpg,359,480,kaleng,111,159,212,221
AluCan159.jpg,359,480,kaleng,148,167,240,220
AluCan161.jpg,359,480,kaleng,187,147,287,215
AluCan162.jpg,359,480,kaleng,205,162,309,234
AluCan163.jpg,359,480,kaleng,220,192,326,267
AluCan164.jpg,359,480,kaleng,222,264,325,337
AluCan165.jpg,359,480,kaleng,218,342,321,411
AluCan167.jpg,359,480,kaleng,102,358,209,417
AluCan168.jpg,359,480,kaleng,57,336,165,397
AluCan169.jpg,359,480,kaleng,23,279,127,334
AluCan170.jpg,359,480,kaleng,38,222,139,273
AluCan171.jpg,359,480,kaleng,48,152,150,206
AluCan172.jpg,359,480,kaleng,48,128,151,184
AluCan173.jpg,359,480,kaleng,118,110,216,167
AluCan174.jpg,359,480,kaleng,177,133,273,189
AluCan175.jpg,359,480,kaleng,147,219,213,255
AluCan176.jpg,359,480,kaleng,142,202,208,240
AluCan177.jpg,359,480,kaleng,121,163,187,203
AluCan196.jpg,359,480,kaleng,161,182,195,266
AluCan197.jpg,359,480,kaleng,136,184,185,271
AluCan198.jpg,359,480,kaleng,149,176,210,268
AluCan199.jpg,359,480,kaleng,164,212,233,312
AluCan2.jpg,512,384,kaleng,255,124,375,264
AluCan200.jpg,359,480,kaleng,124,183,181,278
AluCan202.jpg,359,480,kaleng,77,102,128,201
AluCan203.jpg,359,480,kaleng,106,125,161,224
AluCan205.jpg,359,480,kaleng,217,272,293,377
AluCan206.jpg,359,480,kaleng,161,287,205,393
AluCan207.jpg,359,480,kaleng,114,273,153,377
AluCan208.jpg,359,480,kaleng,52,245,93,348
AluCan209.jpg,359,480,kaleng,33,223,76,326
AluCan211.jpg,359,480,kaleng,105,67,153,168
AluCan212.jpg,359,480,kaleng,160,75,202,176
AluCan214.jpg,359,480,kaleng,244,161,286,262
AluCan215.jpg,359,480,kaleng,263,186,309,289
AluCan216.jpg,359,480,kaleng,145,213,221,277
AluCan218.jpg,359,480,kaleng,152,269,260,336
AluCan219.jpg,359,480,kaleng,138,301,258,388
AluCan220.jpg,359,480,kaleng,87,276,200,373
AluCan221.jpg,359,480,kaleng,92,229,188,334
AluCan222.jpg,359,480,kaleng,48,194,136,302
AluCan223.jpg,359,480,kaleng,44,150,131,258
AluCan224.jpg,359,480,kaleng,81,108,183,213
AluCan226.jpg,359,480,kaleng,201,76,322,175
AluCan228.jpg,359,480,kaleng,213,179,332,263
AluCan229.jpg,359,480,kaleng,202,230,315,314
AluCan23.jpg,512,384,kaleng,124,125,350,265
AluCan230.jpg,359,480,kaleng,183,305,294,387
AluCan231.jpg,359,480,kaleng,151,327,263,412
AluCan232.jpg,359,480,kaleng,99,333,212,418
AluCan233.jpg,359,480,kaleng,46,285,160,367
AluCan234.jpg,359,480,kaleng,27,221,138,300
AluCan235.jpg,359,480,kaleng,45,171,157,254
AluCan236.jpg,359,480,kaleng,93,104,206,197
AluCan237.jpg,359,480,kaleng,171,221,301,282
AluCan238.jpg,359,480,kaleng,157,290,242,345
AluCan239.jpg,359,480,kaleng,153,225,234,285
AluCan24.jpg,512,384,kaleng,66,122,435,310
AluCan240.jpg,359,480,kaleng,160,138,249,219
AluCan241.jpg,359,480,kaleng,198,227,288,294
AluCan242.jpg,359,480,kaleng,203,277,302,339
AluCan243.jpg,359,480,kaleng,175,329,280,386
AluCan245.jpg,359,480,kaleng,193,219,297,303
AluCan246.jpg,359,480,kaleng,172,141,271,242
AluCan247.jpg,359,480,kaleng,159,71,254,184
AluCan249.jpg,359,480,kaleng,136,173,186,288
AluCan251.jpg,359,480,kaleng,166,256,240,313
AluCan252.jpg,359,480,kaleng,230,351,310,418
AluCan253.jpg,359,480,kaleng,96,409,181,448
AluCan255.jpg,359,480,kaleng,56,147,119,227
AluCan256.jpg,359,480,kaleng,108,221,172,303
AluCan257.jpg,359,480,kaleng,117,219,234,382
AluCan260.jpg,359,480,kaleng,191,169,295,359
AluCan261.jpg,359,480,kaleng,101,288,198,429
AluCan262.jpg,359,480,kaleng,84,296,197,463
AluCan263.jpg,359,480,kaleng,82,152,197,330
AluCan29.jpg,512,384,kaleng,69,12,457,354
AluCan3.jpg,512,384,kaleng,160,74,318,286
AluCan31.jpg,512,384,kaleng,35,14,512,384
AluCan32.jpg,512,384,kaleng,166,104,405,310
AluCan320.jpg,359,480,kaleng,77,291,157,347
AluCan321.jpg,359,480,kaleng,94,297,179,349
AluCan323.jpg,359,480,kaleng,94,245,173,304
AluCan324.jpg,359,480,kaleng,128,256,212,325
AluCan325.jpg,359,480,kaleng,197,198,294,263
AluCan326.jpg,359,480,kaleng,206,209,316,278
AluCan327.jpg,359,480,kaleng,140,246,253,318
AluCan329.jpg,359,480,kaleng,64,114,174,175
AluCan330.jpg,359,480,kaleng,150,74,264,146
AluCan331.jpg,359,480,kaleng,167,136,281,222
AluCan332.jpg,359,480,kaleng,156,209,254,301
AluCan333.jpg,359,480,kaleng,182,248,282,365
AluCan334.jpg,359,480,kaleng,178,162,276,283
AluCan335.jpg,359,480,kaleng,173,68,291,209
AluCan336.jpg,359,480,kaleng,128,23,253,168
AluCan337.jpg,359,480,kaleng,79,56,211,181
AluCan338.jpg,359,480,kaleng,149,147,258,237
AluCan339.jpg,359,480,kaleng,199,178,299,242
AluCan34.jpg,512,384,kaleng,90,20,427,335
AluCan340.jpg,359,480,kaleng,241,115,351,182
AluCan342.jpg,359,480,kaleng,221,238,328,320
AluCan343.jpg,359,480,kaleng,198,318,293,400
AluCan344.jpg,359,480,kaleng,107,280,199,371
AluCan345.jpg,359,480,kaleng,51,212,145,314
AluCan346.jpg,359,480,kaleng,35,161,130,268
AluCan347.jpg,359,480,kaleng,80,109,177,220
AluCan349.jpg,359,480,kaleng,156,212,250,308
AluCan35.jpg,512,384,kaleng,170,114,480,343
AluCan36.jpg,512,384,kaleng,168,78,357,326
AluCan4.jpg,512,384,kaleng,147,111,254,260
AluCan43.jpg,512,384,kaleng,147,57,424,305
AluCan46.jpg,512,384,kaleng,159,119,294,272
AluCan47.jpg,512,384,kaleng,77,138,449,260
AluCan5.jpg,512,384,kaleng,149,116,300,269
AluCan51.jpg,512,384,kaleng,186,61,445,319
AluCan519.jpg,359,480,kaleng,128,47,227,124
AluCan52.jpg,512,384,kaleng,179,136,338,248
AluCan520.jpg,359,480,kaleng,158,57,257,134
AluCan521.jpg,359,480,kaleng,166,114,270,180
AluCan522.jpg,359,480,kaleng,185,178,291,240
AluCan523.jpg,359,480,kaleng,176,229,286,290
AluCan524.jpg,359,480,kaleng,143,271,255,331
AluCan525.jpg,359,480,kaleng,106,286,217,351
AluCan527.jpg,359,480,kaleng,50,303,172,371
AluCan529.jpg,359,480,kaleng,124,323,241,391
AluCan53.jpg,512,384,kaleng,184,110,307,258
AluCan531.jpg,359,480,kaleng,135,218,231,296
AluCan533.jpg,359,480,kaleng,178,286,290,384
AluCan534.jpg,359,480,kaleng,200,284,300,368
AluCan536.jpg,359,480,kaleng,20,213,124,277
AluCan537.jpg,359,480,kaleng,12,148,111,203
AluCan538.jpg,359,480,kaleng,35,120,134,176
AluCan539.jpg,359,480,kaleng,120,112,200,211
AluCan540.jpg,359,480,kaleng,108,159,192,254
AluCan541.jpg,359,480,kaleng,45,156,144,248
AluCan542.jpg,359,480,kaleng,20,39,121,140
AluCan543.jpg,359,480,kaleng,67,24,175,136
AluCan544.jpg,359,480,kaleng,115,36,226,162
AluCan545.jpg,359,480,kaleng,145,81,268,218
AluCan546.jpg,359,480,kaleng,173,116,311,268
AluCan547.jpg,359,480,kaleng,159,140,299,296
AluCan548.jpg,359,480,kaleng,97,167,167,249
AluCan549.jpg,359,480,kaleng,128,239,174,303
AluCan550.jpg,359,480,kaleng,134,237,180,304
AluCan551.jpg,359,480,kaleng,181,268,233,343
AluCan552.jpg,359,480,kaleng,219,287,273,367
AluCan553.jpg,359,480,kaleng,218,308,276,389
AluCan554.jpg,359,480,kaleng,164,331,223,412
AluCan555.jpg,359,480,kaleng,109,313,165,391
AluCan556.jpg,359,480,kaleng,60,290,119,365
AluCan557.jpg,359,480,kaleng,43,253,104,327
AluCan558.jpg,359,480,kaleng,54,186,108,260
AluCan559.jpg,359,480,kaleng,156,233,239,304
AluCan56.jpg,512,384,kaleng,123,146,261,233
AluCan560.jpg,359,480,kaleng,106,227,195,287
AluCan561.jpg,359,480,kaleng,82,193,171,250
AluCan562.jpg,359,480,kaleng,30,157,123,212
AluCan564.jpg,359,480,kaleng,118,278,218,352
AluCan565.jpg,359,480,kaleng,189,291,292,369
AluCan566.jpg,359,480,kaleng,238,274,342,358
AluCan568.jpg,359,480,kaleng,211,196,310,275
AluCan569.jpg,359,480,kaleng,129,161,199,280
AluCan570.jpg,359,480,kaleng,89,163,181,300
AluCan58.jpg,512,384,kaleng,156,133,325,322
AluCan594.jpg,359,480,kaleng,147,130,201,227
AluCan595.jpg,359,480,kaleng,176,116,253,222
AluCan596.jpg,359,480,kaleng,154,224,257,298
AluCan60.jpg,512,384,kaleng,173,44,459,342
AluCan601.jpg,359,480,kaleng,104,245,204,332
AluCan602.jpg,359,480,kaleng,70,259,164,357
AluCan603.jpg,359,480,kaleng,29,254,114,359
AluCan605.jpg,359,480,kaleng,78,238,140,337
AluCan606.jpg,359,480,kaleng,101,143,163,238
AluCan607.jpg,359,480,kaleng,105,70,193,174
AluCan608.jpg,359,480,kaleng,144,177,235,246
AluCan609.jpg,359,480,kaleng,162,202,261,277
AluCan61.jpg,512,384,kaleng,71,85,470,340
AluCan610.jpg,359,480,kaleng,185,266,286,350
AluCan611.jpg,359,480,kaleng,211,308,315,397
AluCan614.jpg,359,480,kaleng,30,228,154,308
AluCan615.jpg,359,480,kaleng,8,164,131,249
AluCan616.jpg,359,480,kaleng,44,86,160,171
AluCan617.jpg,359,480,kaleng,108,53,219,142
AluCan618.jpg,359,480,kaleng,164,74,276,161
AluCan619.jpg,359,480,kaleng,185,164,285,255
AluCan62.jpg,512,384,kaleng,193,90,327,254
AluCan621.jpg,359,480,kaleng,119,69,199,174
AluCan622.jpg,359,480,kaleng,132,150,218,253
AluCan624.jpg,359,480,kaleng,172,279,264,381
AluCan625.jpg,359,480,kaleng,91,251,183,348
AluCan626.jpg,359,480,kaleng,26,191,121,298
